hypervolume,epsilon_progress,nfe
0.0,0,0
0.9800594952858794,6,100
0.9792576761318756,9,300
0.9792576761318756,9,598
0.9792576761318756,9,894
0.9792576761318756,9,1189
0.9792576761318756,9,1483
0.9792576761318756,9,1779
