hypervolume,epsilon_progress,nfe
0.0,0,0
0.6259127563658575,15,100
0.6618498400489827,21,398
0.6618498474542015,23,694
0.6620839323956162,24,991
0.6621081008394603,25,1282
0.6622824444547445,28,1564
0.6623663847727681,31,1844
