hypervolume,epsilon_progress,nfe
0.0,0,0
0.1667305143640404,13,100
0.1667305143640404,13,300
0.19363360282680625,18,500
0.20327580837583634,23,700
0.2048340805423862,28,900
0.2184560037078444,33,1196
0.22171402408255111,38,1493
0.2266446448321661,50,1783
0.22962768436053077,60,2075
0.22879015791368662,71,2365
0.22844056942284882,78,2650
0.22835510663441427,79,2930
0.22835510663441427,79,3206
0.2283506192786444,80,3487
0.2283506192786444,80,3749
