hypervolume,epsilon_progress,nfe
0.0,0,0
0.9788008605401796,2,100
0.9944555703684815,5,399
0.9999428891611668,9,599
0.9999720550429608,10,898
0.9999530851802269,11,1197
0.9999530851802269,11,1397
0.9999530851802269,11,1694
0.9999530851802269,11,1987
0.9999530851802269,11,2281
0.9999530851802269,11,2576
0.9999530851802269,11,2869
