hypervolume,epsilon_progress,nfe
0.0,0,0
0.995343751582951,11,100
0.996379669744313,13,300
0.9984246002615327,15,500
0.9994769691718476,19,700
0.9997072124660799,27,998
0.9996769036821268,32,1291
0.9996769036821268,32,1589
0.9996769036821268,32,1884
0.9996769036821268,32,2179
0.9996769037238749,34,2473
0.9996769037238749,34,2771
0.9996769037238749,34,3058
0.9996769037238749,34,3354
0.9996769037238749,34,3648
0.9996769037238749,34,3941
