hypervolume,epsilon_progress,nfe
0.0,0,0
0.9778836629554336,3,100
0.9879077471819784,8,397
0.9998860057815223,13,694
0.9998974858193641,16,989
0.999871943444735,17,1189
0.999871943444735,17,1484
0.999871943444735,17,1778
0.999871943444735,17,2071
0.999871943444735,17,2361
0.999871943444735,17,2656
0.999871943444735,17,2951
